movieId,label
296,watchfully
296,great music
296,buddy movie
296,ensemble
296,tarantino is god
296,emerson must see
296,hilarity
296,need to buy
296,want
296,oscar (best screenplay)
296,afi 100 (thrills)
296,talky
296,erics dvds
296,heroin
296,tumeys dvds
296,facebook rec
296,my dvds
296,suitcase of light
296,highly quotable
296,cons and scams
296,visceral
296,literate
296,killerasprotagonist
296,hypertextual
296,moral ambiguity
296,travolta
296,rousing
296,my movies
296,samuel ljackson
296,bmf
296,mysterious parcel
296,thrill crime
296,hostage situations
296,hired killers
296,tim roth
298,directorial debut
299,funny
299,gay
299,queer
299,religion
299,homosexuality
299,to see
299,toronto film festival winner
299,religion:xian
299,priest
299,members of the clergy
300,tv show
300,corruption
300,on computer
300,tv
300,want to see again
300,bibliothek
300,television
300,john turturro
300,ralph fiennes
300,david paymer
300,rob morrow
300,mira sorvino
300,paul scofield
300,almost favorite
300,slow starter
300,tumeys vhs
301,japan
302,nudity (full frontal)
302,french
302,netflix
302,dumas
303,sam raimi
303,boring
303,russell crowe
303,gene hackman
305,nudity (full frontal)
305,robert altman
305,fashion
305,altman
305,forest whitaker
306,sequel
306,on dvr
306,bibliothek
306,french
306,reflective
306,meditative
306,bfi modern classic
306,red
306,atmospheric
306,coincidences
306,melancholy
306,gentle
306,library
306,enigmatic
306,lyrical
306,three colours trilogy
306,seen
306,desert island flicks
306,cdon
306,three colors trilogy
307,music
307,bibliothek
307,love
307,family
307,french
307,meditative
307,bfi modern classic
307,atmospheric
307,death
307,relationships
307,brian
307,darrin
307,melancholy
307,enigmatic
307,lyrical
307,composer
307,haunted by the past
307,somber
307,trilogy
307,three colours trilogy
307,death of a child
307,car accident
307,swimming pool
307,starting over
307,cdon
307,bluish
307,death of a spouse
307,three colors trilogy
308,sequel
308,on dvr
308,satirical
308,bibliothek
308,ironic
308,marriage
308,bfi modern classic
308,humane
308,beautiful
308,cynical
308,biting
308,wry
308,three colours trilogy
308,cdon
308,white
308,three colors trilogy
309,business
315,nudity (topless)
315,sylvester stallone
315,nudity (rear)
316,time travel
316,archaeology
316,timetravel
316,space
316,aliens
316,scifi
316,bibliothek
316,tense
316,sweeping
316,guilty pleasure
316,atmospheric
316,futuristmoviescom
316,lavish
316,seen at the cinema
316,watchagain
316,mythology
316,divx1
316,jbs dvds
316,rousing
317,tim allen
317,christmas
317,judge reinhold
317,pretty funny
318,great movie
318,prison
318,stephen king
318,frank darabont
318,imdb top 250
318,vhs
318,tv
318,revenge
318,drama
318,owned
318,dvd
318,inspirational
318,bibliothek
318,classic
318,genius
318,seen more than once
318,friendship
318,justice
318,prison escape
318,adaptation
318,based on a book
318,narrated
318,reflective
318,swearing
318,united states
318,wrongful imprisonment
318,bfi modern classic
318,erlends dvds
318,foul language
318,morgan freeman
318,tim robbins
318,brilliant
318,own
318,directorial debut
318,want it
318,brotherhood
318,warm
318,sentimental
318,great cast
318,author:stephen king
318,need to own
318,thoughtprovoking
318,faith
318,delights
318,gefaengnisfilm
318,top 10 ever
318,oscar nominee
318,great adaptations
318,compassionate
318,based on book
318,literature
318,earnest
318,escape
318,divx1
318,show business
318,afi 100 (cheers)
318,talky
318,tumeys dvds
318,hope
318,freedom
318,cinematographerdirector
318,rita hayworth
318,adapted from:short story
318,autonomy
318,halfway house
318,institutionalization
319,dark comedy
319,quirky
319,friendship
319,disturbing
319,underrated
319,macabre
319,stylized
319,erlends dvds
319,atmospheric
319,directorial debut
319,cynical
319,stupidity
319,seen at the cinema
319,menacing
319,biting
319,faltering friendships
319,criminals revenge
319,unlikely criminals
319,hide the dead body
320,underrated
321,communism
321,cuba
321,homophobia
324,homosexuality
324,russell crowe
324,single father
324,fatherson relationship
324,socially relevant
326,in netflix queue
326,tense
326,politics
326,poignant
326,oppl
326,gritty
326,fantastic foreign films
326,class issues
326,purpose in life
327,postapocalyptic
327,post apocalyptic
327,desert
327,craptacular
327,mutants
328,nudity (topless)
329,space
329,tv
329,owned
329,seen more than once
329,franchise
329,patrick stewart
329,futuristmoviescom
329,star trek
329,whoopi goldberg
329,william shatner
329,gene roddenberry
329,far future
332,remake
332,evil children
332,psychic powers
333,funniest movies
333,tom cruise
333,seen more than once
333,david spade
333,chris farley
333,salesmen
334,new york city
334,intimate
334,meditative
334,wistful
334,delights
334,lyrical
334,actors
334,talky
334,literate
334,sibling relationships
334,austere
334,elegiac
334,family gatherings
334,autumnal
334,families in crisis
337,johnny depp
337,mental illness
337,on computer
337,vhs
337,want to see again
337,owned
337,bibliothek
337,kids movie
337,brothers
337,leonardo dicaprio
337,cant remember
337,whimsical
337,coming of age
337,john c reilly
337,comingofage
337,tumeys dvds
338,serial killer
338,virtual reality
338,cant remember
338,russell crowe
338,futuristmoviescom
338,peter gabriel music
339,boring
339,good romantic comedies
339,chick flick
339,sandra bullock
339,its alright
339,avuncular grandfatherfigure
339,bechdel test:fail
339,coma
340,cant remember
342,comedy
342,quirky
342,cant remember
342,bittersweet
342,gentle
342,australia
342,light
342,dani2006
342,ummarti2006
342,weddings
342,rousing
342,upbeat
342,bright
344,comedy
344,action
344,jim carrey
344,dumb
344,goofy
344,own
344,directorial debut
344,silly fun
344,want
344,tom shadyac
345,gay
345,queer
345,musical
345,cross dressing
345,gender identity
345,erlends dvds
345,remade
345,disco
345,hugo weaving
345,australia
345,watched 2007
345,small town
345,transgender
345,test
345,transvestites
345,subgenre:road trip
345,men in drag
345,happy
345,crossdressing men
346,na
347,roman polanski
347,hugh grant
348,johnny depp
348,woody allen
348,oscar (best supporting actress)
348,new york city
348,theater
348,erlends dvds
348,play
348,mobster
348,oscar nominee: supporting actor
348,oscar nominee: director
348,oscar nominee: costume design
348,oscar nominee: art direction
348,oscar nominee: original screenplay
348,oscar nominee: supporting actress
349,action
349,tense
349,based on a book
349,harrison ford
349,cant remember
349,tom clancy
349,cia
349,usa
349,want
349,jack ryan
349,character:jack ryan
349,confrontational
349,rousing
349,ussr
350,language
350,based on a book
350,adapted from:book
350,john grisham
350,southern theme
350,author:john grisham
350,rewatch for rating
351,jazz
351,cant remember
351,directorial debut
352,wired 50 greatest soundtracks
353,ghosts/afterlife
353,gothic
353,romance
353,revenge
353,halloween
353,nudity (rear)
353,cult film
353,dreamlike
353,cool
353,goth
353,stylized
353,birds
353,rock and roll
353,rain
353,bittersweet
353,based on a comic
353,own
353,halloween movie
353,memories
353,tumeys dvds
353,my dvds
353,adapted from:comic
353,gritty
353,menacing
353,crappy remake
353,proyas
353,nocturnal
353,elegiac
353,cdon
353,resurgence
353,bride
353,spirit animal
353,tissue regeneration
353,extrasensory visual capacity
353,cinematographer:dariusz wolski
354,baseball
355,flying
355,sitcom
356,overrated
356,comedy
356,biopic
356,oscar (best directing)
356,sappy
356,history
356,oscar (best actor)
356,war
356,vietnam
356,oscar (best picture)
356,imdb top 250
356,tom hanks
356,romance
356,drama
356,owned
356,dvd
356,classic
356,psychology
356,seen more than once
356,heartwarming
356,football
356,life in general
356,based on a book
356,pg13
356,good story
356,good dialogues
356,classic comedy
356,melodrama
356,sweeping
356,silly
356,must see
356,chocolate
356,united states
356,book
356,box
356,jfk
356,gary sinise
356,robert zemeckis
356,usa
356,bittersweet
356,whimsical
356,special
356,great acting
356,nostalgic
356,own
356,well done
356,afi 100
356,sentimental
356,oscar (best editing)
356,oscar winner
356,seen at the cinema
356,sad but good
356,based on book
356,earnest
356,us culture
356,sally field
356,need to buy
356,afi 100 (cheers)
356,afi 100 (movie quotes)
356,us history
356,erics dvds
356,tumeys dvds
356,best picture
356,lord of the ring
356,bechdel test:fail
356,related:forrest gump
356,related:technique:forrest gump
356,biographical view
356,jbs dvds
356,mothers and sons
356,amputee
356,mentally impaired
356,mental
356,anthology
356,buy
356,saintly fools
357,seen more than once
357,girlie movie
357,chick flick
357,wedding
357,guilty pleasure
357,relationships
357,hugh grant
357,kristin scott thomas
357,seen at the cinema
357,my movies
358,racism
358,college
361,comedy
361,gambling
361,nicolas cage
361,cant remember
362,jude law
362,adapted from:book
362,animated classic
363,in netflix queue
363,filmmaking
363,german
364,fun
364,animals
364,disney animated feature
364,children
364,animation
364,seen more than once
364,kids
364,musical
364,70mm
364,animated
364,disney
364,lions
364,talking animals
364,africa
364,very good for kids
364,coming of age
364,own
364,whoopi goldberg
364,fatherson relationship
364,literature
364,want
364,erics dvds
364,meaningful
364,infantil
364,hard to rate (personal)
364,baptism
364,desenho
364,avi
364,tumeys vhs
364,bearable disney
364,poetic justice
364,ihq
365,bernardo bertolucci
365,keanu reeves
365,bibliothek
365,70mm
367,funny
367,comedy
367,mafia
367,jim carrey
367,classic
367,ok
367,classic comedy
367,green
367,afternoon section
367,cartoonish
367,own
367,cameron diaz
367,peter reigert
367,seen at the cinema
367,animal:dog
367,disambiguation:the mask
367,comics based
368,gambling
368,jodie foster
368,mel gibson
368,graham greene
368,james garner
368,alfred molina
368,poker
368,watchfully
369,biopics
369,writers at work
370,police
370,comedy
370,boring
370,cant remember
370,screwball
370,parody
370,foqam
370,zaz
370,nazi
370,leslie neilsen
370,peter segal
371,seen more than once
371,journalism
371,news media
372,ethan hawke
372,grunge
372,90s
372,okay
372,houston
372,slackers
372,slick adventure
372,winona
373,hitman
373,red
373,wyoming
374,comedy
374,fun
374,children
374,kids
374,money
374,macaulay culkin
374,warm
374,adapted from:comic
374,vault
374,parents
376,scenic
376,hostage
377,action
377,chase
377,speed
377,keanu reeves
377,seen more than once
377,tense
377,space opera
377,explosions
377,dennis hopper
377,injuries
377,highway
377,sandra bullock
377,want it
377,keanu reaves
377,forceful
377,seen at the cinema
377,want
377,afi 100 (thrills)
377,visceral
377,bechdel test:fail
377,bus
377,rousing
377,jan de bont
379,time travel
379,timetravel
379,nudity (full frontal)
379,cant remember
379,futuristmoviescom
379,jeanclaude van damme
380,funny
380,comedy
380,action
380,espionage
380,quirky
380,seen more than once
380,family
380,70mm
380,arnold schwarzenegger
380,clearplay
380,terrorism
380,spies
380,schwarzenegger
380,buddy
380,james cameron
380,foqam
380,seen at the cinema
380,want
380,special effects
380,decent thiller
380,gadget car
380,explodeytime
381,addiction
381,alcoholism
381,likeilike top pick
382,gothic
382,classic
382,cant remember
382,jack nicholson
382,werewolf
382,afternoon section
382,killerasprotagonist
383,cant remember
383,gene hackman
383,golden raspberry (worst actor)
389,period piece
389,gerard depardieu
390,dvd
390,campy
390,raunchy
390,camp
390,sexual
390,irreverent
390,hallucinatory
390,svens to see list
390,lurid
392,to see
393,video game adaptation
393,no rec
393,adapted from:game
393,jeanclaude van damme
394,less than 300 ratings
395,less than 300 ratings
395,not at library
404,politics
405,sequel
405,nudity (full frontal)
405,immortals
405,crappy sequel
405,want
407,lovecraftian
407,lovecraftian mythology
410,gothic
410,stupid
410,quirky
410,creepy
410,macabre
410,goth
410,adolescence
412,19th century
412,costume drama
412,tumeys dvds
412,edith wharton
412,playlist
413,comedy
413,awful
413,stupid
413,music
413,funniest movies
413,rock
413,cult film
413,crap
413,brendan fraser
413,silly but good
413,rock and roll
413,dan akroyd
413,adam sandler
413,hostage
413,snl alums
413,dont know
413,solid comedy
413,ridiculous training sequence
413,rock movies
415,cant remember
416,nudity (topless)
416,clv
417,watch
419,television
419,hillbillies
420,comedy
420,sequel fever
420,eddie murphy
421,classic
421,sean bean lives
421,horses
421,animal:horse
423,forest whitaker
424,shaquille oneal
425,mental illness
425,oscar (best actress)
425,dvdvideo
426,vhs
426,forest whitaker
426,evil twin
427,dvdvideo
428,great movie
428,mafia
428,bibliothek
428,robert de niro
428,erics dvds
428,bikers
431,nudity (topless)
431,gangster
431,on dvr
431,bibliothek
431,sean penn
431,al pacino
431,brian de palma
431,brian depalma
431,erics dvds
431,corvallis library
431,tumeys vhs
431,seen
431,suspense cut
432,lame
434,sylvester stallone
434,clint eastwood
434,70mm
434,harlin
434,mountain climbing
434,watchfully
434,clv
434,colorado
434,renny harlin
434,mountains
435,aliens
435,stupid
435,coen brothers
435,dan akroyd
435,alien invasion
435,snl
436,psychology
436,golden raspberry (worst picture)
440,seen more than once
440,president
440,chick flick
440,kevin kline
441,drugs
441,easygoing
441,quirky
441,bullying
441,marijuana
441,austin
441,texas
441,teen
441,nostalgic
441,wired 50 greatest soundtracks
441,notable cast
441,irreverent
441,affectionate
441,1970s
441,high school life
441,deadpan
442,funny
442,dystopia
442,action
442,sylvester stallone
442,owned
442,los angeles
442,cant remember
442,futuristmoviescom
442,wesley snipes
442,seen at the cinema
442,dumb dystopia
443,surfing
444,lesbian
444,queer
444,uma thurman
444,lgbt
445,parody
446,china
446,gay
446,sweeping
446,homosexuality
446,golden palm
446,passionate
446,lavish
446,culture
446,compassionate
446,earnest
446,corvallis library
446,to see
446,backstage
446,courtesan
448,slow
448,boring
448,psychology
448,depression
448,death
448,jeff bridges
448,car crash
448,accident
448,isabella rossellini
448,cheating death
451,hulu
454,book was better
454,tom cruise
454,based on a book
454,adapted from:book
454,cant remember
454,john grisham
454,erlends dvds
454,more or less
454,gene hackman
454,te kijken
454,own
454,lawyer
454,author:john grisham
454,lawyers
455,nostalgic
455,animal:whale
456,drugs
456,samuel l jackson
456,directorial debut
456,chess
456,ghetto
457,action
457,chase
457,violence
457,funniest movies
457,thriller
457,tv
457,tense
457,murder
457,paranoid
457,harrison ford
457,julianne moore
457,andrew davis
457,usa
457,framed
457,oscar (best supporting actor)
457,adapted from:tv series
457,seen at the cinema
457,police investigation
457,excellent just excellent
457,want
457,afi 100 (thrills)
457,ominous
457,frantic
457,menacing
457,sewer/tunnel chase
457,fugitive
457,setting:chicago
457,protagonist is medical doctor
457,video surveillance
457,tumeys vhs
457,rousing
457,veja
458,70mm
458,gene hackman
459,remake
460,ted danson
461,lesbian
461,teddy award
464,jeanclaude van damme
464,setting:new orleans
